Hospital,Patient Count,Total Billing
Robinson-Vang,1,43701.215079176814
"Deleon, and Estes Chavez",1,15374.3073406146
Hart-Brock,1,19851.242925188475
Group Bailey,2,43716.2877447737
Dillon PLC,1,6327.801026225114
"Thompson and Miller, Allen",1,11561.482534276836
Morgan-Perez,1,5844.077673364279
Walton Inc,2,46569.53522247335
"Ferguson and Benton, Moore",1,19359.61462097256
Williams-Tucker,1,34697.347478867065
Dorsey-Black,1,38630.956589326495
Wilson-George,1,6737.382935371722
Group Walker,5,80235.60264730887
"and Kelly Johnson Nielsen,",1,19734.57523618613
Bates-Torres,1,25359.40770007456
"Palmer and Fisher Baker,",1,21496.358611241543
Deleon PLC,2,47935.2330150305
"Cooper and Burgess, Clay",1,30815.114692402407
"Watson, and Santiago Davidson",1,48876.46543627381
"Osborn, Gill and Cervantes",1,11409.732525342053
"Campbell, Brewer Hunter and",1,37994.77616729503
"Marsh Michael Odom, and",1,28317.368089749198
Thompson-Payne,1,39968.442114139005
Clayton-Cunningham,1,13573.995627535332
"and Santana Short Meza,",1,26235.589589977924
"Bennett, Mccarthy and Anderson",1,14184.550597381778
"Norton Hill and Craig,",1,34451.911949483125
Thornton-Keller,1,30330.840082728388
"White, Marshall and Durham",1,41244.898124744555
Daniels-Castaneda,1,43750.65325172345
Ferguson Ltd,1,47051.928875237914
"Bonilla and Miller Jackson,",1,5513.616233328814
Williams-Irwin,1,32279.820999300788
Roberts-Perkins,1,37301.27311229517
Smith-Gonzales,2,18825.14152336593
Fuentes-Pope,1,21784.079377815582
Garrison Ltd,1,18222.12107709259
"Mcknight, Reed Mccoy and",1,20073.510891549573
Thompson-Lynch,1,42233.96107473565
Mitchell-Matthews,1,4913.345109920187
Erickson-Thomas,1,9997.422692523362
Mcdonald-Anderson,1,5460.086555256802
House-White,2,40015.965876907925
PLC Gallegos,1,23747.576101094393
Shelton-Rodriguez,1,32294.478429860985
"Mills, and Sanchez Phillips",1,4077.156164169656
Adkins Sons and,2,43885.52127818761
Gardner-Adams,1,6145.815779688944
"Calhoun King and Nelson,",1,41465.64604140016
"Evans, Garcia Trujillo and",1,41753.05066473644
and Mitchell Sons,1,26725.662894678728
Russell LLC,3,16981.54647713362
"Parks Vang, and Wells",1,43280.54356924832
and Norris Sons,1,46360.54547469638
Hernandez and Sons,3,121166.95074927901
Harrison-Nielsen,1,38378.082140847626
"and Barrett, Johnson Estes",1,31962.232541604957
"Reed Lucero, and Perez",1,23582.14918450351
Group Andrews,1,46338.601619967194
"and Cameron Salazar Poole,",1,27362.4378227367
Fernandez-Miranda,1,25537.494797766292
"and Yu Herrera, Harper",1,13327.607320384464
Ltd Hayes,1,20217.153761853428
Gordon-Tanner,1,35120.62665270664
Hester-Roberts,1,18763.769779221137
"and Anderson Boyd, Hardy",1,38145.31535006545
Alexander Group,1,34742.412643431344
Carroll LLC,1,28984.002630694045
Johnson-Jennings,1,39513.91522906394
Larson-Hall,1,32184.53372339224
Payne-Brewer,1,6333.896416422143
Horne LLC,1,33624.22143641916
"Hernandez Clark Durham, and",1,2672.4133213091745
and Armstrong Sons,1,11979.622020609988
"Trujillo and Cooper Bradley,",1,3443.4143783164664
PLC Jacobson,1,19513.763725087596
Ross-Martinez,1,42836.18911435542
Ltd Bryan,1,29353.771282841593
Wilkins Inc,1,10770.492396098
"and Bennett Walker Johnston,",1,25284.390132590615
Sons and Cochran,1,18034.75063741203
Haas-Mata,1,24089.24056127219
"Beltran Mitchell, Brown and",1,22128.686593387065
"Huerta and Boyle, Bush",1,25913.929553293696
Group Bruce,1,49615.59710715628
and Moreno Sons,1,1031.616194694303
Inc Willis,2,56096.699117136646
"Sanchez, Davis and Arnold",1,39435.96580304327
Robinson Sons and,1,27661.438227339986
"Brown, and Adkins Larson",1,11522.999451623731
James-Horne,1,12332.69572980439
Bonilla-Underwood,1,2658.941761790801
Taylor-Grant,1,6879.252740104441
Roth-Collins,1,42748.6577060042
"and Thompson Campbell, Steele",1,2574.7572079854203
Davis-Lawrence,1,32019.91331999175
Murray-Young,1,50102.89128112772
Francis and Sons,1,38677.72646369587
"Carter Hill Russell, and",1,4859.379691202993
"and Tucker Myers, Jennings",1,18701.981652367787
"Lopez Barnes Smith, and",1,39640.022911230684
Sims-Murphy,1,12512.009688427968
Norris-Garcia,1,33207.05915684059
Nunez-Reed,1,17841.88893370187
Williams-Richards,1,38990.149331610504
Ltd Crawford,2,21063.60195713353
Ltd Lewis,7,224959.69989245213
Olson LLC,3,23803.07012563028
Barnes-Williams,1,7409.336546368024
Brown-Clark,1,10003.671027381766
Miller-Avila,1,4561.664207285569
Juarez-Weiss,1,17722.961078711647
Hernandez-Pearson,1,34251.220097840014
"Brown Reed Robinson, and",1,19479.44701473048
LLC English,1,16520.92307127606
Stevens-Howard,1,34153.150575449465
"Welch Bryan Rodriguez, and",1,34638.39218063605
Wagner-Sanchez,1,40273.795686716454
Ltd Montes,1,41755.661959870464
Mills-Bryant,1,11829.924323883699
Daniel Group,1,22930.790749956774
"Ward Mcdaniel, and Cowan",1,27094.32064136977
Reynolds-Valencia,1,41906.241586578544
Patel PLC,1,18863.55357416647
"and Zuniga Thompson, Blake",1,22067.428762874097
LLC Thornton,1,51006.506783535566
Miller-Johnson,2,37220.70447628926
Woodard-Griffin,1,26498.156013025466
"Reid Osborne, Weeks and",1,30137.762501212434
Group Parsons,2,42426.64994032494
"Williams Moore Bradshaw, and",1,23171.98837949176
"and Hood, Davis Mann",1,30343.231326333567
Wu-Winters,1,5158.3344565335
LLC Mitchell,2,46366.3300078202
"and Harper Mcdonald, Sullivan",1,26404.84324539782
Peck PLC,2,40027.1136098727
"Richmond and Garcia, Choi",1,11296.843022882678
"Mcguire Valdez, White and",1,29269.627725943745
"and Freeman Zimmerman, Salazar",1,36944.99827301639
Group Pena,1,12850.47434305068
"and Steele Howard, Blair",1,47091.086523414364
"Farmer, and Russell Cruz",1,48975.78312421794
Schroeder PLC,1,15841.338447489296
Flores and Sons,3,96238.79090741643
Lindsey Group,1,38413.28910970938
LLC Freeman,4,131276.6844170837
Smith-Stephens,2,58807.53494857927
"Jordan and Logan Kerr,",1,8784.659452043565
Serrano-Robertson,1,38473.00745872139
"Johnson, Ray Wall and",1,5849.945225899481
Kim Group,1,9277.524307523483
Johnson-Nelson,2,19841.353230372384
Chan-Winters,2,52619.550975530234
Ltd Cox,1,9792.893827433858
Inc Aguirre,1,44575.52142050402
Ltd Ferguson,1,40627.86059994071
"Robertson, and Bradley Wallace",1,27212.1477774256
Nielsen-Cohen,1,14009.211760893124
"and Woodard Martin Silva,",1,3634.5304193063894
"Rodriguez, Sellers Anderson and",1,49403.05196800954
Haas-Shaw,1,50390.026721753
Sharp-Willis,1,38084.546155413555
Khan-Parker,1,22980.1967969585
"Wolf, Roberts Olson and",1,10976.806651698183
"Weaver, and Brown Nichols",1,39929.63284909381
Sons Anderson and,1,24731.24213733387
"Stevens, and Rogers Davis",1,40270.95219466426
Fry-Howard,1,13492.877788733509
and Alvarez Sons,1,26366.58789488617
Riddle-Beasley,1,1435.360980683034
"and Mclaughlin Cruz Schmidt,",1,41635.546431255185
"and Snyder Ortiz Erickson,",1,45252.11406542804
"Smith Henry, Hill and",1,13212.279716406923
"Smith and White Dunn,",1,12523.68815013018
"Phillips Garcia, Combs and",1,39834.74377932342
"Vincent Obrien and Chung,",1,47267.17061981116
"Banks Molina Moody, and",1,28862.86156994978
Mcpherson-Porter,1,9832.396421715048
"and Carr Mccarthy, Williams",1,43997.60529925936
"Mills, Hall Norton and",1,18648.52683872304
"and Holland, White Collins",1,43392.57966938541
PLC Martinez,1,37836.005005947954
"Miller, Green Barnes and",1,25948.196234654446
Duran-Blake,1,35512.187922348145
"Caldwell Smith Nielsen, and",1,20458.41967522131
Sons and Jackson,2,56549.04052343005
"Newton, Le and Hill",1,45699.54922597576
"and Leach Bradley Wade,",1,12699.319573172537
"and Lee, Scott Miller",1,7304.385604073778
Ward-Bowman,1,12266.76052750453
Santos-Melton,1,21906.482345855944
Mckinney-Gardner,1,35722.3089410268
"Winters Mcfarland, Jimenez and",1,49138.36183103539
Aguilar Ltd,2,75893.91957155969
"and Moore Galloway Moss,",1,22766.592016777726
"Adams, and Johns Molina",1,47435.223796436265
"Hays, Cohen Wilson and",1,22012.93079708115
"and Fisher, Mullins Shea",1,15930.504608416786
Dunn-Dalton,1,20364.469255476914
Perkins-Washington,1,40868.61386644675
Brennan-Ryan,1,4117.035111306214
King-Fernandez,1,23031.139930671587
"and Rodriguez Smith, Williams",1,20122.484035111782
White-Cruz,1,42310.452609515436
"and Tyler Nelson, Rodriguez",1,7086.1941017252575
Haas-Pollard,1,2870.729812562673
"Ross, Wiggins and Walker",1,4672.9092283396085
Hall-Curry,1,21094.350099335123
Schaefer-Robinson,1,29637.744833482437
"and Baldwin Lopez, Stewart",1,42425.92976097263
"Lee Vasquez, and Thompson",1,47735.86333397945
Delgado-Lamb,1,16441.41755217863
"Harris, Roberson and Hudson",1,43671.33512819359
Johnson-Wolfe,1,9886.836533388265
"Williams and Wyatt Mcclure,",1,34913.898121957
"and Soto, Stone Phillips",1,45545.5728697754
Castro-Chavez,1,9299.115725402016
"Ramirez, and Marshall Reynolds",1,8069.088024619036
Richardson Group,1,3411.006094095597
"Richmond, Hess and Lee",1,24426.13497535414
"Green Mills, and Mays",1,48332.36491581771
Phillips-Henry,1,39162.409548671145
"Brewer, and Anderson Jones",1,21242.25469024014
Inc Simpson,2,66417.22419013774
"Phillips, Conner Johnson and",1,21878.976404806817
"Mcbride Moreno Barry, and",1,21379.30479630279
Jones-Mitchell,1,36729.055951534036
Larson-Jordan,1,5871.857916649195
Ltd Logan,1,10126.50257254376
Group Mann,4,85171.13052467132
"and Thompson Cook Wiggins,",1,43277.564493659804
"Parker Davis Clark, and",1,47656.51700658436
Warren-Bowman,1,32574.83723015973
Ross LLC,1,5956.234237607573
Hurley Ltd,1,44926.673917424334
Buck PLC,1,44276.4174208084
Smith-Nguyen,1,13672.83829453503
"Brown, and Perez Osborne",1,21570.289813692503
Cruz-Fritz,1,5402.658842425022
Ltd Fisher,1,38749.43247711237
Mills-Smith,1,34220.97355460001
Stevens-Davies,1,1993.7027682978037
Sons and Mitchell,1,30897.433830733433
Miller-Lambert,1,4611.506901706488
Taylor-Valenzuela,2,89181.46179021614
and Sons Richardson,2,52617.411159867144
Sons and Dunn,1,28625.233060864062
Farmer-Rogers,1,15646.432967141805
"Morris Lewis, and Fletcher",1,19410.964441424472
Pugh and Sons,1,24762.576465182006
Kelley-Yates,1,13585.227361660727
Morris-Dixon,1,36267.91305029607
"Ortiz Stanley, Brown and",1,34686.152460810226
Harris-Day,1,32001.664568741693
Dixon Group,1,33118.26554709127
Sons and Rose,1,34592.32085820822
"Cantrell Herring, and Moreno",1,2207.5013403281732
"Watson, Chambers Peck and",1,10460.755870347284
Robertson-Jones,1,4287.398720030183
Group Bartlett,1,4806.353121808894
"and Wall Carpenter Bishop,",1,1682.5248722477452
Woodward PLC,2,50728.118203042286
"and Long Carr, Johnson",1,19783.937407767815
Watson-Macdonald,1,21710.714206699773
Mendez-Barker,1,44030.407495875595
"Goodwin Walker, Gamble and",1,4143.67101035682
Barker Ltd,1,24016.632135985976
Zhang-Trevino,1,27219.598146001357
Anderson-Hernandez,1,41450.46330892934
"Ball and Martinez, Rowe",1,45189.97465047619
"Cruz Mendez Scott, and",1,10260.66528790685
"Morgan Roberts Roberts, and",1,24920.985715702303
Jordan-Lynch,1,26143.955923267746
Hill-Ellis,1,49861.78374724848
"Rodriguez, Henderson Garcia and",1,41984.32409003471
"Garrison Davis, Garza and",1,1700.2118183352122
Inc Spencer,2,43152.35014750695
Cabrera-Brown,1,27332.56173806704
"Landry, Duarte and Owens",1,23546.56373990803
Bishop Group,1,28916.18070771608
Mcgrath-Morales,1,31363.20684297086
"Johnson Farrell, Stone and",1,39818.19268951443
"and Jackson Brown Green,",1,45753.52863436079
"Flynn, and Hardy Lopez",1,36961.680444355065
Benitez-Lutz,1,17668.93639363981
"Stone and Brown Hamilton,",1,33248.485395678144
"and Greene, Love Gonzalez",1,31845.559131112608
"and Rose Marquez Johnson,",1,1639.4142479090365
Cantrell-Nichols,1,17825.351652101395
Snyder-Robinson,1,36215.351464366904
"Carter Grant and Sanchez,",1,46541.855612854364
Case Inc,1,40449.81956995649
Rivera-West,1,46754.68033528257
Jones-Stuart,1,27163.758226623464
"Hayes Mayer, Barrett and",1,23223.492953721292
Davis-Alexander,1,40450.8060006488
"Smith Lowe, and Stewart",1,47022.12423695386
Gentry-Martin,1,15238.0115362776
Garrison-Sandoval,1,25467.47160294477
Bernard LLC,1,44163.55995667053
"Hernandez Glass, and Porter",1,34705.840706185125
Proctor Inc,1,14892.596664552775
"Gill Jackson and Mccoy,",1,1783.414063374314
"Lopez and Meyer, Keller",1,17294.88764508657
"Gibson Clarke, and Knox",1,22083.994715271274
Moore-Thompson,1,33239.76711249241
"Murphy and Torres Gilbert,",1,31270.075905230966
"Henderson, and Williams Peterson",1,49005.504941947
Buckley-Hess,1,25353.05319442238
"and Blake, Pham Daniel",1,36315.264285016456
Mccall-Williams,1,44927.95386832327
and Cook Sons,2,23588.410655545402
Zimmerman-Hall,1,4629.475525123655
"Casey Collins, Hudson and",1,44412.69603744265
"Ellis Howell, Mayer and",1,38449.51833159891
Richardson Ltd,1,39146.83525307182
Hill-Hunt,1,33323.4597549394
"Hernandez, and Allen Brewer",1,1073.7962633211628
Green-Jones,1,36346.486136046544
Sons and Butler,1,38979.67895617152
"Wyatt and Sullivan Oliver,",1,26552.08856983585
"and Flores, Ferguson Lyons",1,44173.51462118594
"Miller Cortez Nguyen, and",1,35925.730301650576
"and Rush Rollins, Gibson",1,11129.453633911566
PLC Ellis,1,36351.27286559493
"and Cruz Malone, Wood",1,10825.070237610911
Watts-Andrews,1,35407.55316698863
Peters Ltd,2,32955.577010369045
Miller-Harrell,1,16050.668047550655
"and Peterson Christian Clark,",1,36296.70802691146
Moran-Miller,1,34479.54406593315
"and Hensley, Monroe Mitchell",1,16196.365815684183
"Patton Lopez and Blanchard,",1,22953.880682446143
"Singh, Pena and Anderson",1,16045.164980387402
"Oliver Richardson and Davis,",1,27752.817959693402
Griffin-Noble,1,42182.89704516519
Brown-Cruz,1,31759.71014561616
"and Howard King, Martinez",1,1547.8908092972079
"Murillo Shelton and Smith,",1,49447.28094004797
"Spencer, and Lee Black",1,28433.222831821407
Perez-Guzman,1,10025.997753333806
Garcia-Bell,1,6480.787304170091
"and Pitts Odom, Jones",1,2894.0339054284786
Anderson-Martin,1,22652.30646799173
"Carter and Ingram, Phelps",1,11446.565564700733
Inc Wilkinson,1,36185.69726810134
Oneill-Pace,1,10968.89571087353
Douglas-Matthews,1,20523.56744263934
"Glover Richardson, and Cochran",1,35205.125287058945
Moreno-Walsh,1,46240.534084184685
Graves-Mckee,1,34281.17355466089
PLC Perry,1,48072.18761996102
Sons and Arnold,1,25888.210347494467
"Padilla Thompson, and Joseph",1,39253.27285680165
Hernandez-Hamilton,1,44169.831796474966
Group Joseph,1,24670.58283711226
Ltd Krueger,1,24479.54699360559
"and Mcdonald Williams Bentley,",1,2900.532331629817
"and Beasley, Daniel Johnson",1,19004.3852127419
"Ayala, Keller Mcgee and",1,46466.18668361009
PLC Reid,1,21353.656485329964
"and Smith, Hamilton Spencer",1,42615.14150328868
Brooks-Graham,1,44368.30656515505
"Carpenter and Sellers, Bryan",1,4792.053307849004
"and Garrett, Matthews Richardson",1,17578.700489395585
Alvarado-Deleon,1,27385.736227988127
and Sons Rangel,1,34224.34834458022
Moore-Woods,1,7732.672264734952
PLC Aguirre,1,30123.538567926087
Perez Sons and,3,62546.87488811517
"Marshall, and Koch Harper",1,13643.730851835093
"and Richardson Webster Smith,",1,22069.596567641245
Inc Anderson,7,272347.2576690897
"Foley, Williams Gonzales and",1,26459.13383033267
"Meyer Bishop and Wallace,",1,22059.3597629793
Nelson-Hawkins,1,31632.73898112912
"Leonard, Jacobson Schmidt and",1,9160.790304018708
James-Mcintyre,1,36715.05057188273
and Sons Alexander,1,33698.396316036866
"and Lane Jones, Hill",1,27927.094280524336
and Robinson Sons,2,58669.79924939191
Young-Humphrey,1,45466.562858002966
"and Collins Mcdaniel Morgan,",1,37874.62286764959
Ltd Callahan,2,44683.80830241685
"and Williams Schmidt, Jennings",1,4903.128941933514
"Ramos Anderson and Sanchez,",1,32270.622869597726
Smith-Roberts,1,32764.46810650687
"and Lewis Thomas Carter,",1,5957.18911753006
Alvarez-Miranda,1,18948.663471489697
Ltd Saunders,2,12181.57244600225
Lee Inc,3,85349.797390077
"and Perkins Johnson, Bryant",1,48418.74704548678
"Jordan, Hogan and Roberts",1,24064.509686580088
Lynch-Vargas,1,29548.015946052907
Wood Inc,4,111903.237939834
Wong-Serrano,1,21040.204968830258
"Ramirez Johnson, and Brown",1,29934.612274325566
Owens PLC,2,42934.914955985754
Greene LLC,1,41594.15501202581
"Clark Logan, Nichols and",1,13515.34169546853
"Blanchard Mann and Bell,",1,9386.12533376783
Love-Harris,1,38042.31794898365
"Harris, Bautista Callahan and",1,17567.5513907558
"and Evans Mcdonald, Willis",1,25621.65734610149
Group Morgan,1,29400.433390296814
Thomas-Frank,1,27192.659090149875
Parsons LLC,1,3322.228967926417
"Pena Stewart, and Hahn",1,49991.4859006684
Butler-Bennett,1,38969.153066894534
Wilkins PLC,1,18401.23766072189
"Norman, Coleman and Ford",1,6640.832572106517
PLC Randall,2,55755.88069365242
"and Harris Pearson, Jenkins",1,28003.096738828503
"and Brock Lam Johnson,",1,17534.500426442177
"Ruiz, Avery and Williams",1,18703.355802948507
"and Noble Williams Gonzalez,",1,48864.41277237318
"Bradley Logan and Moore,",1,46663.06063264454
Hawkins-James,1,45875.915135733165
"Oliver Cook, Clarke and",1,48812.614916529776
Sons Davis and,1,21563.041366653873
Little Ltd,2,64868.90933653292
Suarez-Becker,1,14483.776109626326
"and King Miranda, Shelton",1,29386.012808355525
White-Robinson,1,41002.26902502334
"Rogers and Cooper Rangel,",1,18441.64088351306
Davis-Brennan,1,33350.66836370337
"and Martin Ferguson, Warner",1,12407.148848991674
Rhodes Group,1,42810.82809008343
Washington-Buckley,1,44952.53664253313
Middleton-Allen,1,27748.603438043654
Bean PLC,1,12352.335647931397
Everett Inc,1,35132.902021464695
"Coleman, and Ramirez Wolf",1,23959.572187289046
Oliver-Watts,1,45836.752152200745
Lewis-Anderson,1,34580.26396403546
"Miller Valdez, and Howard",1,13965.875193242215
Miller-Yang,1,30829.43789016724
"Jackson, Davis and Johnson",1,34460.47274897473
Berry Sons and,1,19824.347145868447
"Hansen Johnson and Avila,",1,17148.5916118801
"Woods and Barnes, Wilson",1,37506.917442318845
"Reed, and Campbell Montes",1,8208.990420663898
"and Greene, Yates Robinson",1,30875.011450390666
"Parker Dickerson Berry, and",1,1812.67449140131
Clayton-Olson,1,11344.559581593789
and Sons Mcgee,2,51916.8567559277
Hayden-Liu,1,42194.89109052947
"and Andrews, Armstrong Padilla",1,19862.157591327676
LLC Douglas,3,37171.9616350721
Berry-Escobar,1,29368.036661716407
Miller-Alvarez,1,18241.559233494863
Nguyen-Reese,1,27670.690294774136
Tate-Cooper,1,29691.815213841946
Ramirez-Dorsey,1,29827.398721009624
"Casey, Gentry and Williams",1,23573.612589318305
Evans-Garcia,1,7161.293868884141
"Pena and Johnson, Wilson",1,50159.312322186175
"and Gay Jones Hurley,",1,22972.07605437037
"Pope Valdez, and Boyle",1,23425.196906706755
"Gomez Trevino, Reynolds and",1,17391.17785578548
Group Glover,1,51316.62125631919
"Robertson Beltran and Gibson,",1,20907.835886498153
"Walker, Rios Pittman and",1,26768.410002466397
Salazar-Young,1,1119.6504684670886
Ellis-Francis,1,9465.39980310352
Stanley LLC,1,17169.49248945731
Wheeler-Jensen,1,10711.132699719543
Taylor-Douglas,1,34715.63009451491
Nielsen-Hancock,1,2688.7958504625253
"Miranda Moore and Ryan,",1,4153.325998242555
Herrera-Myers,1,15722.948119667595
Rogers-Grant,1,13167.854791999946
Castillo-Rogers,1,11420.860945638631
